particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.355080274568819077305673128907207482	0.590512462688635160484048089165188747	0.0406846244215958771955455660476601333	0.0306681369938401648269453765246670699	0.048962710175149736699276284806234231	-0.00603691084717345272406317496603709344	True
1	0.710070695980161716567522854727451117	0.353176338002563594560270498405712148	0.122837358185851032167801724281977643	-0.0185002828291993373468771109689583124	0.00379912584538679267472355001582816679	0.0189398773095855186336011302223674209	True
2	0.648290887253022806626908236960825317	0.716329684906125967341544922864094788	0.38125196922155243068071001391304404	0.00863516577636203200608394368788235498	-0.00658805714538018126031444363818721497	0.0196578448048530004735100105651125915	True
3	0.994732605741979251299772357920401929	0.0802547453375752297726770632499547849	0.337001290394130782113101223065086789	-0.0130644036713929260393919562803059734	-0.0200542529242690230313276266572633954	-0.00328734022154445546897811203158213147	True
4	0.918826917838063083712963097148440295	0.767602465516184309681249151377301506	0.0265821783651875861591253360431103454	0.00426116544369353807276084724006975894	-0.0205075324598590811386535283761347272	0.00351490152364790909469705341220259431	True
5	0.10839999600648221599966767946240503	0.215256658073533366947254705445497637	0.925585447255371843445112642860201333	-0.015062240092437456225116330001275094	0.059144909507354740910079702655233867	0.0369995899177303558492606594808796212	True
6	0.0612329422185380280209921467220641761	0.525803531982606397592294166862041897	0.352829538531367899317069735462335093	0.0242949135731429858128747915565896142	-0.0271707663592139075859298529510452117	-0.00831864130567606923132285330720202704	True
7	0.765559966078694384656814939132270717	0.0120438303604626575908210016624602501	0.701456648354212638487745568366138289	0.0198013667571919809488418573352108479	0.00476873318759775307024851823437066634	0.0155669359891941319556374245199167201	True
8	0.827213121326960373256079187990789209	0.469490610048476897942603460551028851	0.708151475388052797461405465741566606	0.000143067042077644247236292490605551745	-0.00461500113157968590249553348823621169	-0.00679325206005782574995651765619636358	True
9	0.464099710852856541483564015917968584	0.993671564030568058079936511331832327	0.999705409975730243527518772380701725	-0.0337728718369023485304134143435585133	0.0538009642793049880118229726072362752	-0.0525110236971999427655927375428202516	True
10	0.187049042826644468459610025395714728	0.828629834230049075365153447836005462	0.667405887001416362501582410016601745	-0.00810578618594218330022605729464211234	-0.0290675546001400563487881468062490697	-0.0132242450749983969469776930667941975	True
11	0.383479227209200098731514483998332764	0.442419720454750335951917944812849148	0.634305134751750927619257048715808007	0.0051038662033933661759855513970468324	-0.0323602014988116926484558430839612583	0.0131252926187682517645758220292236073	True
12	0.452129041639011030123756631148486986	0.0992900067543856947477174046645463088	0.408331791579025466737794152064758994	-0.00495890751435536552120154292705230822	-0.0299935164510738979672673213632159484	-0.015037147863340133003682047894990072	True
