particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.335955794508559925880771597220677524	0.62729450519337386407080738018606984	0.0810473945322766209090789727065242198	0.00646895292688311203979143937660555768	0.00703666593358003613833490819904364416	-0.00823538496001648648332077611018467592	True
1	0.703690557351005120890409109044392698	0.343114461682094988952175874907566513	0.124016907972988168995015122039127879	0.0111861357395009609213322405211506301	-0.000965505454968153562910718791328615389	0.0174224240776052041630125965113477859	True
2	0.646801273440587955138569985468098061	0.726123748563546053735980217541246083	0.377620475242454723289056685501323292	-0.0144779092677621169975849878402333305	-0.00646358827325484925098271280280168887	0.00282111015764444799444524489203725464	True
3	0.00171411315695712921785204673638354678	0.00476439265841596341219428361338341031	0.296835528177455181034826730475514867	0.000178338769825021160619898454698296094	-0.0301177261576304700673044526402191175	-0.00740744729982596355056352631318921127	True
4	0.89834525923632495810748637170310376	0.718800337196414365016759947798063099	0.993884387617982605882454049179413356	-0.000413687274586541538270454665462834235	-0.0127549562829697104313221951707927294	-0.0210501986058730867759765411251770621	True
5	0.136300338103640135513751138692731495	0.25576233120194597745629813483650304	0.953437529136536443150869377989488746	0.00837889476637650320563340885465125767	0.00427159909264226476437859058821450676	0.0247586979150465195599667953385445537	True
6	0.0577530107171223036404109437439105497	0.464544263648718750942287888072177686	0.351560141690398308278223149118576843	0.000837602702879438514867440814497288327	0.049672550892200822188730153766259004	0.00733061454684520111287697979285070915	True
7	0.766669661019444023626575061278062142	0.0236184685532274269372357087522240431	0.673461366485224647397181962961726203	-0.0123748371939293146726952540018172216	-0.0147161238746570692080849280566128473	-0.0158382532651268998778109463836770601	True
8	0.811937809523551169415295477005781778	0.445728695981885181676293636659879958	0.691478313463725525709826378167752916	0.00609012981957598385311490137378376988	-0.0292057383699981767835980375016613312	-0.00552844824608377450590212592111442285	True
9	0.51518080381677018448238853373808442	0.98460572387386948237625280571151354	0.00889906712974813972597198883364528102	0.0146169463364397794614759507234489416	0.00456806687212986739863428150756660309	0.00419171942308168124018881210839525903	True
10	0.209835016190521402510255381502606679	0.885563398381257225995757759944963932	0.697749432906173682428935650430666934	0.000981226482758183218471611923750712482	0.0135114223173388333378503268298276009	0.00451842717118024975558644418871719631	True
11	0.379856088363577584066464624733762535	0.47799501001316397122566298991934566	0.659454306124491736454107228613329866	0.000538377797203185709621744331701857486	0.000403870981444342362313615700170142544	0.00698258732444384620552886631733719798	True
12	0.412542964933430824765770645819026839	0.139242100821447639927661742291930984	0.397331228707114291172523118498264908	-0.0220809197265032490514119120494107518	0.014215425971845836306833516251246852	-0.00966644363260833496005756314056307117	True
