particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.333677867888468898705451262725560892	0.599304619306624329346740632069291759	0.0694808541330381839659295766985279252	0.00179544110844022866067139108816659292	0.0136938410342399932477223301946493427	0.00433683058315965287820985386725976114	True
1	0.712003635041716312272392939048904795	0.345152986770449754260196349358323965	0.12171620661185261481082565215059394	-0.00345116391511240769230966924643613635	0.00151485348125089606572748305471988564	0.00210782428072430584315869309501480409	True
2	0.634671587173018726905049360643589105	0.715940318297269331928215459052533789	0.381709481291940325489405626953423317	0.00207700836442020230555840864527072314	0.0116023432655776296234178669637140487	-0.00150895093136809100239062998838485512	True
3	0.00529762125469839883311076147855335063	0.0482591986537647690873528738023486094	0.320418628195588523882651496813999321	-0.00910969270089014364013552120515202069	-0.0262249426071308939042347093314017028	-0.00674181965181242361431841264685188384	True
4	0.90122121260765379048177867542949531	0.759738067310186836767240376943428378	0.022544726641040028488354228526811408	-0.00356719986490901099626965818655105663	-0.0167301013516581515811255351042506523	-0.0087365342449565324978855697844306675	True
5	0.115546682079485825079503423029807962	0.22510234078812103896522161277179578	0.927137827680730093112927974201766329	0.00208967695825963208194057005720403866	0.0119772723833768640052638714745948877	0.0125629016163476555091281797152011375	True
6	0.0592922091248080199896947883836425559	0.500945575612147744113225581327054428	0.369636769369736708759093177841623868	0.0117284888206494536002574565153940013	-0.0344880634346516933845859688158447267	-0.0125678602964096338218922781956571405	True
7	0.772170109739566381340389573807821529	0.0419011805775126203163705279967276577	0.677907831288566371983440441256967571	-0.000385243819410150457661381875826587093	0.00124079970916884938115122124483491678	0.00210922294519434171746582784846272499	True
8	0.820645327051108202127000876237849249	0.488369260050733783453617657561434062	0.711220541055670806345363856752042769	0.00516244248023555461269890124632179462	-0.00691553555738459608250976607925792072	-0.0145863332375892772594004512599688355	True
9	0.495024582529796207739005003318671983	0.981205322951185628622214461507338828	0.980523217040914618033238703078165226	0.00395604034902940507927838974267170071	0.00744991764528018018912375606205260487	0.00663634003127343173083279792026710573	True
10	0.1959735776092179297157751417124672	0.836980553138136377237152408082397768	0.675907971846642019985009083225345397	0.00145002971367662816420642949377697402	0.0145771629405330497145737378474214248	0.00879317750494047782299056124671824536	True
11	0.40431803315782610312057868911571007	0.435814306673358886270734341334071564	0.663490490552446057151296063133874552	-0.000336154258279510439515507310096136149	0.0134878936295694341799462732431420637	0.00425189412320283399020523290528955307	True
12	0.426728052303745869678906502911896731	0.116366276927269807962522538348603259	0.384479947393387841119457822932830402	-0.0122246272624569637287260042455585087	0.00990566335353023834956214078614795283	0.00446205539089333435970445679615930622	True
