particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.337760367314391744425149083783879529	0.599351806517435996006208205923759644	0.0602399343183930152294839079440501164	0.00123005944032705128927586881434124251	0.0089027871595564825620344132486143289	0.00254269120851506569391029112062427829	True
1	0.707647844597807017731197002351876777	0.34871716562205354558658401812407872	0.120561954337636699238740707881810752	-0.00265973246293347474479801164856241752	0.00107369312715930148523169044689596844	-0.000383618985066246864235925784017158557	True
2	0.639880384257645416216325148566401688	0.719783512594003537651879342397210943	0.384458878618523904503393916051534419	-0.000224998015229501812828761303459652009	0.00657169662473132865453235183998496763	0.000228931133499001579899816047259698651	True
3	0.993359841494822620427606141829937868	0.0508204581301553055017683760934343079	0.320341605285609909995700378562022718	-0.00658677203387697967378289962819468949	-0.0160354782821200943074676250289697672	-0.0043489910836429044360330857678411766	True
4	0.900709262712502346827550315716437578	0.75779471768676780168008028911013912	0.0201904354733317430694176789160301517	-0.00359884234665601893636154388703594001	-0.0100570133317000029830784469988111783	-0.00406814711967230385161063174502904319	True
5	0.120652376387014319888865311663859914	0.221687126274527936137508192209306732	0.92950376926671032904790083896758485	0.000945386215760116024912881831160263523	0.00706502480690140720874509326192020892	0.00722031740252682635276454739051027236	True
6	0.0586545171610334346452621767362451202	0.498276604317560815593509265483078246	0.359498333697035065444434643655033872	0.00883019793130041522525002689254052791	-0.0242844121199869702987859541519454201	-0.00861931801294895794919073222266686164	True
7	0.771720700092933299785152506650745365	0.0417634790825383071374920914230536904	0.687023718432849214755310903593944542	0.000341269729204437930167110073104780936	0.00259317595339960910526655647300082971	0.00157269841850764761660005159635267596	True
8	0.828922595599635198596431043123443036	0.481373882684505202913781537617202075	0.709398967547571360871165988066608665	0.00454976608040628100105859615021451636	-0.0019979160279709553750898150248053532	-0.00925938290076476531180118834613243479	True
9	0.493925390810372186080109621527055334	0.980242886590510992558180547930726614	0.993166031636978057507555539630311308	0.00234417778735387260655882715918063925	0.00484309166961507997998884114463781584	0.00347284712749901706033382382075530876	True
10	0.194886242900878177416152268884263757	0.837960803772009641661273163495390907	0.674002671950217774183811385245140279	0.000678308396157365453736096308755080395	0.00761671770461659647561947154650955404	0.00543760336099129303407666790112082514	True
11	0.398674375634302083507682540972865498	0.444225632273905028950101501543308343	0.653557821414709473363788331151548632	0.00126393185240112021750720799191281051	0.00748235469493615700682957525273411013	0.00417801389334940211152838030458940786	True
12	0.429454033694168301386417781795680818	0.113199216301031305442829128015176628	0.394131918789442789843025586802128052	-0.0074564942587435115435162199115724072	0.00670204707180986193003835603363149604	0.00249010018429276716846647921480969742	True
