particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.350411649654505354590090283733190143	0.584162497555686553762774290083378922	0.0803287572332023100004653566175657808	0.00361976843556089165950413413260347867	-0.0051233232023006046269042539622057285	0.0101748063782572649103706432085351576	True
1	0.721234095539097593889963553630163264	0.335020072153909129067873781824818667	0.128480785892419136519709082057240542	-0.000324565304753643726497102206345183569	0.000166083546185494949719209887552318058	-0.000630403639660711393815089857564978636	True
2	0.654397699384273551041248849763802922	0.717897819376132657016189775240775107	0.365298567377685688796739689810379312	0.0104869993534040228092505967857038024	0.0126646775753866458580217047117687248	-0.00914415096214575707502977676905330618	True
3	0.012453755554954375477069031424664919	0.0543617674065519133474655415201992381	0.327368753386895322409729620190200992	-0.00532120210194447510634070039676826167	-0.00550277727680594206720368296985963505	-0.00408358031258684654303387314404403405	True
4	0.92891873187856839626641009127562073	0.749266857554201480090760712336952977	0.0211258180044439775426746043188150449	0.0129423421398948938691187871969118745	-0.0114512346056268089366859719046866722	-0.00625845320309837269804118525850339757	True
5	0.0976453256997930417564384652952477316	0.237657712287992252721417346430718099	0.919198714939620867706090549920521224	-0.00279881878859983740205062614454402005	0.00296579173995042137099280680555140055	0.000285692936889685840652740094444427113	True
6	0.057046328029478460717887051931098226	0.515358676575255349907129981866287009	0.378510665562664626713864234426460266	-0.00072312811737304697332295619692987398	-0.00591220792114300518393211487884444149	0.00322819746053427941855890774799144761	True
7	0.77107788945371203844718372837286641	0.0159595519493689717678757738507597354	0.68562786334815652015896670476495135	-0.00130707328069663359240974474057866842	-0.00211857190042979710098446687867149783	0.00507881379017935068895460800179612782	True
8	0.798754900404694165179417886463313441	0.482793792232306409810108501940409084	0.70695427515987429503441092161527994	-0.00736024107713193624185760246566233724	-0.000940057187488607703292333792497156445	-0.00450718766537573894307206453250551354	True
9	0.46745128472911475637718495411767311	0.00668001482583837864469419468113347029	0.969399829657098710387099727774653032	-0.0042395047516789186180348844933070839	-0.00279677727964081198323845568831276172	0.00401774595768078960154300696605493476	True
10	0.18793028284228895223335562805627018	0.843058797053730193726473610275438509	0.677155073226186354986288119297189052	0.00159811372658378959779137159473229952	0.00666914903704185180528417727052373498	-0.00620491549628368174094711628440158033	True
11	0.394483736753778242518070083800774918	0.448443591389459945593124532585412127	0.655288641112404190934471045837426951	-0.00528027468831377250576598128997256209	0.00351971141417129752257711576108691327	0.00696857219076500331372516821662552015	True
12	0.434980331017389730533170878373479503	0.103764150615656448633121893718461167	0.391797163848719009261155626914796032	-0.00147094760264511233186890982165491773	0.00798765599967194901983990720615720758	0.00118375548807528315934842007721879326	True
