particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.362871693802647818905817253459335698	0.588141793719706000631299572845714035	0.0460890088644293342412101686989890002	0.0252749784811448905810256637762091088	0.0494732736565897180730299238460938847	-0.0109603489744537918568808221575527855	True
1	0.714422229118994809854183753885589615	0.350300810483555258552458548377744602	0.124679932297747189592784560046039605	-0.0170747869397014522813572188005189693	0.00471589256644167242084436616514365231	0.0182720242891433155749105254957824648	True
2	0.656514576093620199437577260723544172	0.717283891534334682424010866426609643	0.376829388983205054340075749420450455	0.00158222036570688683617484268698893082	-0.00786035870352419114485180576030182904	0.0193772299927888769848325191184625803	True
3	0.996550184761893816951040269288901244	0.0786743431643521604674271051776849056	0.340387414221449456919859360509213819	-0.0112997491747814519579566940607323219	-0.0169390028712905946114909177320339095	-0.000777120614074702100619231186766498804	True
4	0.929284242900274754541114676485884023	0.765748936731919888951127040312480489	0.0268096201748573015880219794998764557	0.000303329750691283036170551759100961071	-0.0170783413539196916343147937516846643	0.00496477557984946177675221936503712985	True
5	0.100499804301283311383539519245415785	0.219999649750135224349015829440867236	0.923370555920889377824541478625473745	-0.012067261545292220292968266287641235	0.0522188977426271238174331189661614526	0.0355308488046346142855092767108642963	True
6	0.063932000606025905421966207018642361	0.524846147112672531588243548208454796	0.354149698393080409075395997458160548	0.0245070596266001561105257233434871911	-0.0237347556052956773002138958295091578	-0.00871296883680712299192169077503753745	True
7	0.760982363263789152282652501261096212	0.00518932574856628129049244470388107363	0.705185220391527686797371953598720995	0.0172118899168008564151767481684991129	0.00458488405461485876484220850374913798	0.0125134844524343727414282741897329479	True
8	0.820989886718960134158155525843871369	0.469100512097168612776316408303973799	0.705390445594142620910908297631010221	0.00279664503370177143539632899595817461	-0.00420420001407123247093030506675676886	-0.00586413007905309771069705504898172448	True
9	0.451360962227717869366630768385226641	0.00270192307808548534922547965913589089	0.993861462400720993247419151218299594	-0.0230693725782738642659449481515568279	0.0518309845064230942543812484781599031	-0.0491100818816751824082257660936793565	True
10	0.182105384755779920113339246622202529	0.829687238704698433766517746907501958	0.666781208363493069490190074015546479	-0.00533637258221624496371680588548403481	-0.0282504338371633047880038762056064861	-0.00812630120106870567428375237975383774	True
11	0.384329071135376066183514189431232282	0.446076619184087815500519313133922009	0.634298419213461203257043184290905375	0.00433074160679852669530944568304984262	-0.0352425811932636464748915015793489636	0.0127527878895106152365376994983136241	True
12	0.452300487009023622839291075135359215	0.0964407030589210546090899058591212535	0.408577281176286359113588959491351196	-0.00776821328158608947636464191702469491	-0.0295516951320988317678577287309883923	-0.0173883703377007188817286163415220585	True
