particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.371452988237982522437268391701733764	0.589189997763677649741837087030488385	0.0412496163787827014603527170418558237	0.0161327675170599842004693036261762601	0.0465796574992760637131573749010735781	-0.0047098784570404351743347506754208425	True
1	0.717798992343374627989937286563242259	0.347583955498382384887674656493735014	0.129927914064591151824699638569686404	-0.0181005947450715543460303849694899242	0.00602295297183202367085185725559020833	0.0130066936831901451825945564108281469	True
2	0.653029130779622062485287752309654298	0.709174919132009449387029118577162874	0.383913851645659909949364955691127097	0.00567951856574624550723638558621378796	0.000509778749086495939963872522939479665	0.0102170714993916382232878295317179666	True
3	0.00617837254166457125288339218145444028	0.0832453515850508608337332078282772	0.344595091676523520234147040016732986	-0.0193625238668012741397268043137900837	-0.0215611918510965756270492181531493242	-0.003606740297809770086493516597191743	True
4	0.907555604284546142790406183287523235	0.775315124543945121631862412939040704	0.0292591435989844459208641820599551353	0.0227769238092477530185792497835091387	-0.0259738913673925744805369134049637402	0.00260284921042225505619214851932533996	True
5	0.0995676747501118580905503226639054136	0.220628705615546224826275935883639711	0.92680609707318424570023785676048116	-0.0119493836092978993269801926927112162	0.0500284229419397119061204350060566772	0.0302460859029760370805875039013250617	True
6	0.0679354266646930202046857038535041338	0.534847848949333337735382255543490519	0.348794609541375232505142016849033974	0.0203294312787392646640136680284537881	-0.0329214156989496234051305666689946832	-0.00272187567062156272576827149753884791	True
7	0.763487204003425835527017925347565785	0.0131416509021275787174626974595148096	0.698038252540302538148377643429159039	0.0125850617870272361625120338153729684	-0.00458643802776954029289933139422909032	0.0189159921141337245506019096551270395	True
8	0.824352784057994829388505001996047363	0.472753848658110380666549242501740892	0.707500233453504255272434643834591846	-0.00161535250780755989306741138661373813	-0.00704041110446347509254002118541783587	-0.00824810090162082068684134514856594569	True
9	0.454862714789819038760735183630734826	0.00853689015244290323712557735652915408	0.98448667086220156556233948548425016	-0.0259082356757795962474418097275235831	0.0470423026576403641710072328916138741	-0.0396856197143772850243443949053685136	True
10	0.177325424930856505754356160762839159	0.822444641766940196549095136263428573	0.676414680947908376100500142082250302	-0.0011485044984160007955928274839736916	-0.0197726633830521693798742767641661541	-0.0156683663267864710353601298539467397	True
11	0.38274666086167195919674728912314366	0.434248874057373619717333845770656692	0.631720483103173201875404647462218178	0.00656850164877497375242405702807641944	-0.0218372869050763999411623574499779584	0.0151006973121165634363798124430881392	True
12	0.449834464978523114302146348588797617	0.0828759875082915484221973659599520207	0.403939495516587718350272266077440174	-0.0067187220763189452896052696618961628	-0.016074011419760040827269791707833791	-0.0130732836932837603587203741761525413	True
