particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.339115050070023253010865268274980374	0.601779221273102831533320645248771244	0.0597231040875625704557665701196265909	0.000452679072076256505827994798743454669	0.00556654341740850435785854074022809913	0.00118503555474286711845000906834029008	True
1	0.705791317433757986141080913150362803	0.349015417875729973867101168719287124	0.119757158521490726418149156698866924	-0.00150075976901657490165029779835327855	0.000955473681567266026219718156020072611	-0.000351756677497509491574345879205741799	True
2	0.642280264288768948060794067835760339	0.722312793519880086932755556034295703	0.384914671104219915459144964715087125	-0.00197459160756714906679063923029634835	0.00369350522162281214240007190997676434	0.000479329300554659298321300340102162871	True
3	0.989235695169127327114765756772446435	0.0465163439988661348489985730416258343	0.318807073570713038984862982861440595	-0.00361496509939099885635852642863738824	-0.00921392193008409388747921250838762883	-0.0025130686399566068034093760226953846	True
4	0.899692111518879754254995859525918731	0.754327805265930696755041066012740282	0.0182373278098866185860866250505492867	-0.00255681994725516922396098006202696616	-0.00577083393720221900737812587877027952	-0.00178907604281003137216519377889602306	True
5	0.122377949630464939315564851047649015	0.223526541484066167212119011469614105	0.93204494284221747035923743605013621	0.000264994358146137541400916441135661018	0.00398839923004506124452765937908759622	0.00419090125483292716558720201506311324	True
6	0.059440319865516170350270555971826471	0.49172198093218205696589197363212351	0.355286284639817950345827798592055296	0.0066417576080620478239242945718301422	-0.0154012823377438217125514985050416176	-0.0052242125375560071483398872598634593	True
7	0.771953059352069157922446103159399646	0.0424900444854576962934889967051268202	0.689272761564051815228495570315900931	0.00021567368125048667706699995532408486	0.00168560625141361952767951104215169767	0.000690933230482752316768944240194033661	True
8	0.83098958551706115570704801727790375	0.479179719491539225079651913810391157	0.706884023715400925436157807476952886	0.00338840203835872249311004549614534286	-0.000505386247527352547686830686263665881	-0.00582108313937190048007051843428701312	True
9	0.494517189920402158901821938388003919	0.980937207973153319865264939930227666	0.996659893688335412903622818030884965	0.00133041876286667416078170946281109486	0.00315518392075873512820674814604708985	0.00177000697061843459121370734819433573	True
10	0.195176219790027106259040202454525288	0.840676206491404515530313823958638838	0.675448968835268631259791358388097406	0.000271203469057651606693457271204168747	0.00404201752673158234126753301479354729	0.0030399335344118176091553818091454459	True
11	0.3975038356911768500234787963598596	0.448216686667335341651006689914616472	0.652449630704049291220010094618014498	0.00132935356036759532155399854030451182	0.00374028965132568569234693096105607222	0.00334459032712534681200187313119735337	True
12	0.428047764372094849795627957396899591	0.114617967006972009683599306484737277	0.396672134933213813998576159161738702	-0.0044267828240248567570165433804704783	0.00429557134715125886271840306901105073	0.00122772258626245988049747493385470342	True
