particle	x_0	y_0	z_0	delta x	delta y	delta z	stable?
0	0.337671325908765640516244734015982521	0.599579535757873613342692151044320753	0.0607181218575335782385328521666218413	0.00104324468641540804524983576621129307	0.0101705970834657154885923073538161979	0.0027325622180291792567741464483871681	True
1	0.707744657248868267391964431436120576	0.348588117839995773195920381780259415	0.120622557151677100228405105148661364	-0.00289633936713278132018213477356549938	0.00142713990535960055255265784945201593	-0.000199475913897036570875003967193330668	True
2	0.639844041304368469217847808275839047	0.719797767796248845576465570437697436	0.384320942866236017266039889263679094	-0.00116240624669872344965942943748835399	0.00728794983507157707173240645360140453	0.000403243115902903824280721380279765349	True
3	0.99365559752441540444079632643467556	0.050219175351177601996320724092942259	0.320187363230197702131050847057217767	-0.00711433692086913791039010034988298195	-0.0179200190976036376441452202780983587	-0.00481344622123505068322929864218737209	True
4	0.900671921517259522390470706182748958	0.7575331517343760434717957962613699	0.0200851610733182199605756025358283614	-0.00425428795366194130066162743765072941	-0.0110720417145653244281387764544513066	-0.00440528504594768362517389605846210575	True
5	0.120499938110335769020936571698741697	0.222058372617074871431266024611291211	0.929622208661788228044045220051431125	0.000850033896450183833095765857549708772	0.00777483471958573449963131970847023513	0.00808545849096594301426600633081176811	True
6	0.0587311141663759253911388951822049127	0.497767198152677552953595800670024859	0.35963133270663128859898202628208518	0.0107856340020883658604107862071715091	-0.0277281582450599241018487524678475293	-0.00960664937988886019420649610251027918	True
7	0.771776109011805947710957252752507683	0.0418159316932672137431550218122243928	0.686732508216025102405197367690339589	0.000305052104570977791801349022932432279	0.00299748485863240175688121548856579828	0.00152721987611769033748429525966451404	True
8	0.828598869779802684678775479277050594	0.481478464827804998765371441758708629	0.709242819599119418698909817241554971	0.00557679743472006367004680333781117023	-0.00194717128167076986960675437204942015	-0.0106246573231608072840913139607855027	True
9	0.494076595720985560043548109971569225	0.980417655905808228775798161786982536	0.992814373343082120900912026631749645	0.00255139087213165135110531975435732035	0.00560698314945512337916631709076624181	0.00367450920234196671845233925352026073	True
10	0.195019864446048500370347445525769959	0.838264876417546360962869215015667658	0.674282516437936138837941046934926934	0.000642704763852183078341595793542713767	0.00826112033055138200821666554513408948	0.00592392220865320900579489110668536224	True
11	0.398795746244627736215158375777134496	0.444247162722883369243067055884645646	0.653934274614119769945476008035603562	0.0018141072787080494260653163034745148	0.00794549843592320956112492155037211287	0.00516178955823833610471419823047969641	True
12	0.429176862807987624966040312621829615	0.113438325990399600280946404616294851	0.393887542256964957379350737057498936	-0.00848906062624949501509823630871404997	0.0076591979577394942076287463351738017	0.00259538510782345522673344110662270332	True
