0.338205591912111569580274212758733605	0.589966284988365889653414985137982877	0.058659593935611485538220624082438559
0.713024860987781297333021461728275127	0.348477341445434820092039208694214982	0.122469547859343317360471905527156898
0.63764350898754640240173083521819471	0.713394671543315283299817471440323756	0.381486833734304488134572688425625206
0.00393584990450633404605422989704844373	0.0667594328084929647047086093090372785	0.328259622459046385293804748602709732
0.904338922185882268667865321320840067	0.768199938987981664009137807068391211	0.0244262664633201903812038313082361404
0.113946113724549591985414917620704646	0.215317329579811212625085526398518259	0.923889232358771770198110523035840394
0.0554334024384300221295363481448440945	0.51894693902536457448913853158890089	0.365274297000675909859793696995891415
0.771411359761886863228618540817181003	0.0311778082903266634476118659924869219	0.683728559799476026771748507472769832
0.822727547954399377956616246462076239	0.481187773558933577863517585722086722	0.712780390104752153798160184022187073
0.489616138203402181377674152217978731	0.982115079198031585257195072326685326	0.988010733629797428079680346214147522
0.193292288468039152987075545994525764	0.833712142382253895343738483326513299	0.673945397007490272953529146879384682
0.394267393559267397381818676588419019	0.4395201855011496085671370418601436	0.649910329700065418245528081019110571
0.438629686414567553856153497312925261	0.105957775104392750421443853491404585	0.393233248650238569182257395532502997
