particle	x_0	y_0	delta x	delta y	stable?
0	0.931904276697875913203745687295135966	0.669432988129506652107795634938098542	-5.02092839160421502414853189511332081e-05	4.74828975896362113178409924402162511e-05	True
1	0.267564582196450830091771114020939703	0.31091678018781632677023278563908604	7.11585598216847880480965412887629985e-05	-5.09569770869010053083724927544106545e-05	True
2	0.598213599824843945266432178965307837	0.139106551831938928434069129833837677	5.83721011340548167151278503737262892e-06	-2.29040289050965739473951284718288655e-07	True
3	0.46844809201960469906411485563968598	0.997045207223748430465212450608554362	-5.11164658563555359656411664363329171e-06	6.33582335647451359211419137437521495e-06	True
4	0.0932382895351696629788987060311947343	0.190089770414664651822270117886982145	1.66214869031117859233809663180637358e-05	9.72257187745753458142073742141546003e-05	True
5	0.855079929217868133997847268608068023	0.0939021880968821302463062742879833595	1.1941094144181849519501989636620225e-05	1.54141422640870750592059070133851565e-05	True
6	0.542760844999255141483587715425206151	0.939547764054157806295229055959693474	-1.10031699489388077515337839329490557e-05	-1.2785948123360483036129132244582366e-05	True
7	0.30382364039024868140595095444705121	0.97327486376641603292751050627213492	-1.8577335755637491745725845160490425e-05	-9.7684959995109225667694097010509001e-06	True
8	0.792188159741334877214396332238403283	0.868458858653212593109550444772428689	-1.53855899632863508078904562688104885e-05	1.92394061248607737127534267485732533e-05	True
9	0.0719606454135884804900958630266433119	0.531102974571129355851775052169368398	-0.000185839752445303112545980310508456708	-7.98877368265470476597049329009248203e-05	True
10	0.806355796876078149082816990043486224	0.333321968222646109215180403308253196	2.64423369063118347564524336370443882e-05	1.51191722547564363031780341863195511e-05	True
11	0.752818938128255584276006336105762923	0.713801650081525910794261887721310229	-4.16594324050074065045914936552089595e-05	3.79586820053237038933666378012932978e-05	True
12	0.324780431683973141549406765973345205	0.219389883314568406194871683754101053	1.51016985665883347018684357445142287e-05	1.73037827102548933675861396921035958e-05	True
13	0.484446638866525276735634951461058369	0.925496464648150834224133003087693327	-1.87567962298630540515948087932645073e-05	-1.85277527318108314642156263102787598e-06	True
14	0.100473855939201357072194696586787902	0.647636474875370424944947184332825549	-0.000164418618947095255508956197567822453	-0.000150809593589927797986644082278973725	True
15	0.377382880624332886204894810819797247	0.362942570809313084116697962891588843	4.30808995109061905684957172253612894e-05	3.97888079333025490040119136924586274e-05	True
16	0.372736618719721378515930787622115888	0.72253594775120496587394397554380938	3.86546885196756363552273691375792807e-05	-0.000126429373523667050735265928471129858	True
17	0.764079840505347171720296473315462843	0.0433377098719822587732627162064392146	1.91811537808857277990861167848109711e-05	1.21243778744598106501234945614938363e-05	True
18	0.795795684010208717391302342789616316	0.269350661891205197160412911813715528	7.54849216179838035597477747125403406e-05	1.12468581476419025784309316464716554e-05	True
19	0.640626713629044206381535816297640342	0.707097585917072582521027841188792824	-3.55609138970861672711032956929922286e-05	8.10794389731059460321110516906605844e-06	True
20	0.921354728949068508068138673696082164	0.320919632424472217299138173449388919	2.90490484860432595463941188846084927e-05	-1.06071756815913144643326021955006721e-05	True
21	0.750950135746364621640344711879242429	0.552488507515668573282394380385778155	3.17380598509618661656148378891836819e-05	2.46723392735034519187778500694502476e-05	True
22	0.28337321796842410389022752707708881	0.139724225999849143187946988731098329	3.29034116787429202717424207510768118e-05	-5.73959661814133517618372681979042191e-05	True
