particle	x_0	y_0	delta x	delta y	stable?
0	0.932765060424802341729287127943515738	0.668753113827176443774370056066644903	-3.14558990213180693214992213695605607e-05	-0.000184805881197896079129737703502616847	True
1	0.267659889749835129634819463222370733	0.310688933931557220671320476067010934	4.55565744716301438776314627456313895e-05	2.32918428048411159075866139482837457e-05	True
2	0.598899319026046270972357650346153505	0.138734529418854672846900618726718117	9.03890298475018882971826367835980548e-05	3.33503111371374562573085248367988088e-05	True
3	0.468723224761809175255858190965717468	0.997345462772830868020445266604987807	-2.02675641530520313125295934646676483e-05	7.85842293054524212335545397737096001e-05	True
4	0.0928059169923567741305857425200538393	0.189714515210303668549043085550517347	5.14185952431798656977464270075406974e-06	-3.77392062840120470891170937036743344e-05	True
5	0.855155760302586182954401796913995223	0.0939224011806778508701379721011307665	0.000114601378641490921167150526408377525	-3.73533634232601269206770570865098347e-05	True
6	0.543403935013386375527818771993794363	0.939975375333847175032272570140294055	-3.11835172716468630416598067409665999e-06	0.000146677697376910799212241658584368491	True
7	0.304310293911819702065454004055455221	0.97271959837009467715740765199351764	3.83780263685017863462992777441161708e-07	4.37914823657247382203217162353703113e-05	True
8	0.793269335509383045415972668270783913	0.867353041989637830616819797519751389	-7.17547597227433290925369530453240775e-05	-8.12176820168148820610435533494504653e-05	True
9	0.0717026946561964438362978195186515128	0.531116338655059938249243177971960559	0.000191485515881921248646734949973940881	3.73138040697875484641185119459786249e-05	True
10	0.806062751581421753890854077961519428	0.332682901243134833747530265039421364	-0.000587287217963913363686314459746343848	0.0010392275095168342164736984859463635	True
11	0.751947553106762084686404853211570264	0.714323171550911384987770686291223489	0.000229503129783939232917754808120998738	-0.000104782340862874315316383811505557544	True
12	0.324384268037770816298985066646053984	0.219715734560127702671152596255698828	3.02047354289838275481519257740349228e-05	7.37354473454063882974751746968440827e-05	True
13	0.48541827643910286526256395273167588	0.925509707200546684288656273285324402	1.59904798357922066943583062850207508e-05	9.49099263843921013363332729288614371e-05	True
14	0.0998960585577333964078625325033854145	0.648398780272957761861298894459308274	4.46504327020294005479931723052523477e-05	3.88915107577366102174489189320419407e-05	True
15	0.377141271225192059030241974087990926	0.362795603310476548511867612209930052	0.000113507408773107637825992296553303683	2.93373432006581819814618365183316563e-05	True
16	0.373173542157316938751741240284004014	0.721829199913030645033152873445109997	-1.87873976790619221008022063644048062e-05	6.58736786322583068982139657711371327e-05	True
17	0.764595855483101488686416690502809378	0.0430185025236197472941694674772127108	1.46010860040967620127953883135654654e-05	-6.93966863099992435386916145747786903e-05	True
18	0.794423779678388726506195400802012902	0.268365528698088439764437537310514989	0.000686326813943257461592546022702374469	0.000867676072608662082778810692342663107	True
19	0.639653157198756176623129040288030016	0.70685730202760128456547740172499754	0.000404346476514858803387788400597545036	4.5511161697883797676466244899704473e-05	True
20	0.921217373546547895129073659524003886	0.322183651537206501055065350814483287	-0.00010579853556386975754932744399395113	-0.000458054141007130961800427758302647763	True
21	0.750166967205933423575326955270878657	0.553309835976851947260715187849422597	-0.000236537170134153450131305089644968848	-0.000386721249213060503837550799983004221	True
22	0.28362185452397397174289360171552554	0.13950887210717027040623697873457968	8.38703459317095809689567313317041059e-05	1.12452348970125575301242908799114353e-05	True
